29898:17,931,76,302,3704,873,1382,508,947,58
29993:17,302,654,76,616,58,8,866,84,29
30164:66125,22351,8691,17494,1790,116512,49119,77174,14514,38283
30304:17,931,245,508,518,70,8,1023,873,656
30401:17,58,616,302,654,650,8,61,542,518
30617:11741,654,7507,15,1511,787,322,24851,4707,7391
30721:17,616,302,542,654,8,245,58,32,518
30886:76,616,564,17,508,2939,358,1546,2139,361
30982:33504,35355,69909,107384,70,986,6156,61,52930,59651
31023:856,12937,18215,72834,18872,13134,5381,4364,3704,3008
31175:17,302,654,76,616,58,8,866,84,29
31321:14237,68282,13051,37838,76,3977,39089,347,21914,698
31462:17,70,138,226,302,76,508,616,1462,654
31563:168,719,4877,1230,1400,2318,2632,661,135,5557
31744:17,58,302,654,8,29,84,542,861,650
31937:2200,891,65,1955,42470,1549,131,17,486,861
32104:17,302,654,76,616,58,8,866,84,29
32189:17,8,84,302,654,616,518,58,245,508
32300:364,17,542,616,654,302,58,15,8,61
32451:302,654,17,616,58,29,650,76,84,8
32584:17,302,654,76,616,58,8,866,84,29
32701:108635,16960,17,302,654,76,616,58,8,866
32823:112441,57114,115622,112213,6670,35607,23435,77997,51990,99682
32953:17,302,654,76,616,58,8,866,84,29
33045:302,294,594,112857,19670,866,4942,68836,28060,106780
33225:17,302,616,654,564,58,650,8,508,518
33373:17,302,616,654,58,8,76,84,518,564
33525:24156,34298,46436,28011,2068,57258,62715,53330,41633,54949
33590:17,302,654,616,58,224,650,29,542,15
33722:6186,64599,88128,3193,116326,119487,8133,101728,39774,1002
33841:17,302,654,76,616,58,8,866,84,29
33988:17,302,654,76,616,58,8,866,84,29
34105:1754,77581,385,805,3250,45975,62840,83173,80736,120518
34292:17,616,302,654,58,650,76,542,8,564
34398:4453,25306,26415,18059,42438,10451,94,5356,25510,6774
34512:168,76,564,17,616,81,2139,1400,508,58
34628:43199,48643,116411,96519,64481,65936,107640,70242,58050,116857
34740:302,654,616,84,29,8,1102,76,650,518
34885:11448,1002,441,3506,3163,2031,564,616,2139,931
34978:285,616,596,58,542,5998,564,88144,47099,1196
35166:37773,39668,29532,10519,69113,17865,44004,99712,30977,47327
35251:102621,69190,787,55145,15424,1111,6375,55002,3088,7763
35365:302,654,84,616,58,1102,29,76,650,354
35572:17,302,654,58,616,29,76,650,84,542
35730:118117,65972,17,302,654,76,616,58,8,866
35893:17,302,654,76,616,58,8,866,84,29
35999:76,81,698,17,25481,508,327,4671,2139,302
36216:17,76,2579,508,542,654,931,698,564,58
36330:17,302,58,483,902,680,554,564,8,84
36468:302,17,654,58,616,84,650,8,354,1102
36595:17,58,302,654,8,861,84,76,650,518
36730:17,616,302,654,58,542,8,650,76,861
37053:669,112973,19823,8322,102234,5880,19528,6225,45886,91027
37178:24948,108998,103858,17,302,654,76,616,58,8
37342:17,654,616,302,58,29,650,542,6,15
37501:64030,226,40197,24481,70,500,17,302,654,76
37666:17,302,654,76,616,58,8,866,84,29
37816:17,654,542,61,302,245,15,616,58,518
37971:17,654,616,302,61,15,58,674,518,542
38088:168,76,984,463,564,661,1400,5480,801,2318
38431:17,302,58,616,29,84,1102,354,8,76
38648:20938,5232,30412,16710,373,747,1099,60328,30948,594
38739:17,302,654,76,616,58,8,866,84,29
38945:17,302,654,76,616,58,8,866,84,29
39074:17,302,654,76,616,58,8,866,84,29
39237:17,616,302,58,654,8,650,542,518,84
39430:654,17,616,302,58,650,542,1196,238,285
39580:17,654,302,616,58,542,15,8,84,518
39718:17,542,76,81,302,70,654,8,508,616
39878:302,654,84,58,616,8,29,1102,354,76
40040:17,302,654,76,616,58,8,866,84,29
40129:17,302,654,76,616,58,8,866,84,29
40229:17,302,654,76,616,58,8,866,84,29
40347:17,302,654,76,616,58,8,866,84,29
40512:17,302,654,76,616,58,8,866,84,29
40688:17,302,654,76,616,58,8,866,84,29
40864:17,302,654,76,616,58,8,866,84,29
41077:17,302,654,76,616,58,8,866,84,29
41181:17,302,654,76,616,58,8,866,84,29
41301:53529,103264,68052,14419,29515,76,14983,16465,4513,108387
41462:17,302,654,76,616,58,8,866,84,29
41575:17,302,564,616,654,58,650,8,84,29
41859:17,1119,508,947,1825,32,518,1382,15,1405
42005:54178,64343,56455,1899,62290,21193,111031,75860,81708,50024
42184:17,302,654,76,616,58,8,866,84,29
42436:17,8,518,616,931,654,245,1023,76,508
42583:1730,5097,3568,2139,890,17,4743,40,76,866
42703:80580,40256,40325,14425,33878,78645,7263,24480,88015,68218
42945:302,17,654,616,2139,58,70,361,500,76
43140:3162,551,1786,24081,114000,15182,89264,57351,17,62186
43319:17,302,654,76,616,58,8,866,84,29
43505:29821,65724,90871,115480,61814,69119,57316,17,302,654
43636:17,76,81,70,616,58,8,226,654,564
43844:17,302,654,76,616,58,8,866,84,29
44005:899,48,2162,17,1119,84,302,6450,245,654
44176:17,245,1352,8,518,616,542,103,10041,61
44416:17,302,654,58,616,394,138,29,76,84
44740:17,302,654,76,616,58,8,866,84,29
45063:46098,40434,12022,44617,2021,60270,30169,15359,8727,44
45275:44,2596,8252,45201,1326,7556,1355,12136,52302,1002
45414:101,3297,2818,5575,1125,7007,37504,33493,99232,14985
45663:302,654,58,84,616,8,1102,354,650,76
45843:17,616,76,302,654,736,58,8,542,518
45998:17,302,654,76,616,58,8,866,84,29
46180:17,302,654,76,616,58,8,866,84,29
46453:18102,24239,94981,85202,30377,6088,40,9371,40093,1884
46562:17,302,654,76,616,58,8,866,84,29
46872:12651,86855,6406,5166,59150,44564,82967,98910,64360,95874
47247:17,302,654,76,616,58,8,866,84,29
47486:873,61,654,508,58,17,953,29,285,656
47692:17,302,654,76,616,58,8,866,84,29
47853:17,302,654,76,616,58,8,866,84,29
47994:17,302,654,76,616,58,8,866,84,29
48365:17,302,654,76,616,58,8,866,84,29
48549:17,302,58,616,29,84,1102,354,8,76
48935:17,302,654,76,616,58,8,866,84,29
49399:123302,30716,21485,88202,32977,113870,17,302,654,76
49872:8322,17,24933,9674,76,224,13077,947,16965,301
50064:17,302,654,76,616,58,8,866,84,29
50508:17,518,8,616,84,654,542,302,58,101
50796:17,302,654,76,616,58,8,866,84,29
50965:17,302,654,76,616,58,8,866,84,29
51297:8322,17,24933,9674,76,224,13077,947,16965,301
51720:10202,107713,2995,17,302,654,76,616,58,8
52092:17,302,654,76,616,58,8,866,84,29
52377:17,302,654,76,616,58,8,866,84,29
52663:14928,725,38785,26650,3855,6544,58072,6375,55002,3088
53479:69353,2946,24835,13603,27692,19419,119624,54226,74276,17
54228:17,302,654,76,616,58,8,866,84,29
55670:17,616,76,302,654,736,58,8,542,518
41:17,302,616,654,58,542,101,564,15,76
94:17,616,654,302,58,564,84,32,76,508
171:302,84,8,650,76,518,15,1102,354,6
224:4797,353,1951,17,518,245,8,84,654,616
250:302,654,616,58,8,84,518,542,29,564
328:302,654,84,58,616,8,29,1102,354,76
449:17,616,302,654,58,8,518,70,84,15
535:17,29,8,1102,518,650,76,542,354,6
624:17,76,508,8,302,654,616,518,84,7006
678:17,302,654,58,8,84,518,542,76,564
754:17,302,616,654,58,84,76,542,29,61
793:654,616,8,29,76,518,354,542,301,736
838:8066,219,12861,862,131,8392,9189,7622,11855,1902
918:17,302,654,616,58,8,84,518,542,650
984:17,654,616,58,84,8,29,650,76,542
1049:76,17,564,616,654,542,302,58,81,508
1125:302,654,616,58,84,542,76,564,29,650
1172:17,616,302,654,58,8,76,518,15,84
1269:4755,3107,1352,2880,189,508,17,1712,6434,378
1397:81,226,140,986,1749,500,70,262,2967,780
1420:302,654,616,58,8,29,354,518,76,650
1458:17,302,616,58,15,84,76,650,101,508
1535:302,654,58,84,650,542,29,15,1102,101
1588:1119,1187,84,53,245,17,48,15,901,947
1655:654,8,29,542,76,650,15,354,289,138
1756:302,654,8,616,58,1102,29,76,542,354
1796:654,8,84,29,650,542,15,1102,138,301
1853:17,302,654,616,76,58,8,542,866,518
1912:17,302,654,616,58,8,76,650,84,138
2030:17,302,616,654,58,8,542,15,650,518
2075:302,654,8,84,542,76,15,650,564,101
2135:17,302,616,654,58,8,76,564,650,518
2187:17,302,654,76,616,58,8,866,84,29
2262:17,302,654,76,616,58,8,866,84,29
2343:17,302,1145,116,2140,650,1410,616,245,508
2382:17,302,616,654,564,58,8,650,518,84
2408:302,654,84,58,616,8,29,1102,354,76
2465:58,616,84,8,1102,354,76,650,518,542
2518:17,76,698,361,40,564,302,616,866,500
2563:302,654,58,84,15,650,29,76,564,101
2625:17,302,226,654,616,76,138,84,58,354
2689:17,302,616,654,58,8,542,518,76,15
2734:564,76,1069,736,518,17,616,4017,947,698
2802:302,654,84,58,616,8,29,1102,354,76
2853:18850,13735,62238,827,463,38736,29458,75173,1205,34823
2925:17,61,245,564,76,616,81,654,302,15
2981:84,29,8,650,76,518,542,1102,564,289
3070:17,302,654,616,564,58,650,8,84,736
3125:17,302,654,616,58,84,8,29,76,354
3172:17,616,302,654,58,542,8,861,238,15
3238:17,302,616,654,58,8,76,542,518,84
3306:6901,1651,4146,28389,8129,10692,11653,9557,48431,2354
3353:17,302,654,616,58,564,650,8,84,29
3419:17,654,616,29,650,8,84,76,518,15
3475:17,2030,302,616,654,58,8,245,518,61
3551:219,168,1528,5738,76,226,719,297,1124,801
3628:17,542,302,616,650,103,8,787,76,245
3701:302,654,58,616,8,518,29,354,76,650
3800:302,654,58,542,29,1102,101,354,61,138
3888:17,302,654,616,76,58,8,84,70,650
3975:17,302,654,58,8,542,650,518,84,29
4053:17,616,302,654,58,8,518,542,76,84
4103:302,654,616,58,84,8,29,76,1102,518
4167:17,302,8,518,616,654,84,508,58,245
4223:17,302,654,76,616,58,8,866,84,29
4281:17,302,58,29,8,84,650,76,542,518
4399:17,616,58,84,518,542,650,76,15,564
4469:17,654,8,542,29,84,650,518,76,564
4562:17,302,616,654,58,564,8,650,84,518
4665:654,616,58,84,8,29,650,518,542,354
4749:17,302,616,654,58,564,8,650,518,84
4796:10503,17,8454,81,5767,76,1352,27291,14508,605
4889:302,654,616,58,8,1102,518,650,70,542
4949:17,8,508,654,322,9354,650,224,61,354
5002:6503,8660,15921,24608,17,302,409,8,19871,13889
5048:17,616,76,58,650,302,564,8,500,654
5120:17,302,616,866,361,654,76,58,542,546
5214:17,302,654,616,8,518,76,84,58,736
5306:17,616,302,654,58,15,518,564,8,101
5378:302,8,518,29,76,650,15,354,289,138
5436:302,654,58,8,616,1102,354,29,76,518
5478:17,1410,508,8,616,76,245,65,15,302
5535:17,302,616,654,8,76,58,84,518,564
5640:76,654,58,17,698,1970,190,564,2139,302
5717:17,76,302,654,616,58,650,8,29,81
5798:17,8,302,518,616,84,654,58,542,245
5876:245,17,616,518,8,4268,564,302,654,364
5923:17,616,302,654,58,518,84,76,542,650
6013:17,650,58,5956,302,616,15,167,542,654
6083:17,616,654,302,58,15,542,8,518,29
6145:13186,29,17424,2030,1405,18792,33218,113497,1119,28140
6205:17,302,654,616,58,29,84,354,650,564
6292:245,17,94,15,616,61,508,8,103,131
6371:17,654,616,58,29,650,84,8,76,542
6469:17,302,654,616,58,84,76,70,29,8
6593:17,58,616,29,84,8,76,650,542,1102
6658:17,302,654,8,84,616,58,518,542,650
6735:17,616,58,84,8,542,518,564,354,15
6881:17,500,616,76,6491,508,58,564,8,226
6935:114998,111979,97616,40281,25523,113270,104512,39786,52826,56570
6984:17,8,654,302,84,542,508,58,616,650
7059:719,984,1326,2318,5480,8860,661,463,76,9874
7159:302,654,84,8,29,76,518,650,542,1102
7224:17,616,302,654,58,8,518,542,15,84
7299:302,654,616,58,8,76,84,542,518,29
7383:19886,899,20327,20351,86531,11655,28994,51452,409,5187
7466:1951,17,2268,245,518,8,616,364,15,58
7556:67880,22059,901,698,20008,40,48210,17498,31342,8419
7612:616,17,654,58,302,8,542,650,84,76
7708:616,947,17,302,1471,650,182,542,15,58
7813:17,616,654,302,58,8,518,542,1196,650
7888:17,654,58,84,518,76,542,564,1102,15
7958:17,302,654,76,616,58,8,866,84,29
8002:245,17,441,1744,710,76,508,5117,4268,1410
8081:302,58,616,84,29,76,8,354,650,1102
8150:17,302,8,84,29,518,650,15,101,6
8225:774,245,4487,17,947,899,353,48,496,518
8287:17,76,780,262,564,70,616,302,654,226
8352:17,616,302,654,76,58,8,564,518,542
8450:18803,37804,1711,1686,13266,73853,46266,2876,1510,29837
8531:302,58,8,29,76,542,650,564,15,101
8603:17,947,84,8,302,1102,518,654,787,354
8711:17,302,654,76,616,58,8,866,84,29
8765:17,302,654,76,616,58,8,866,84,29
8812:17,780,226,262,302,76,70,654,616,58
8872:17,616,302,654,58,8,542,518,84,15
8920:81,17,780,731,5767,226,70,76,262,302
9024:17,616,302,654,58,650,542,8,564,76
9141:1352,3107,1527,2880,189,1712,17,508,378,8848
9200:17,654,616,302,322,650,58,52378,3787,4621
9276:17,616,302,58,654,650,76,285,8,224
9357:9760,83385,80021,7585,20184,986,17,302,654,76
9402:17,302,654,76,616,58,8,866,84,29
9474:17,302,654,76,616,58,8,866,84,29
9525:17,302,654,616,8,84,58,518,76,650
9573:76,564,17,698,616,302,58,2414,4,81
9665:17,58,84,29,8,650,518,542,736,354
9727:17,616,302,654,58,650,76,542,8,564
9812:302,58,616,84,29,8,354,1102,76,650
9840:4487,17,10365,353,245,518,4268,616,94,1703
9926:302,654,58,84,8,29,518,76,650,354
10050:17,302,616,8,654,76,84,58,542,736
10111:17,302,616,654,58,8,542,518,245,15
10156:1460,76,1326,297,508,5738,226,168,81,327
10254:654,17,302,58,616,29,542,84,6,8
10317:302,654,84,58,616,8,29,1102,354,76
10378:463,97626,2153,168,18935,8860,17,302,654,76
10471:17,302,654,58,616,8,518,29,354,101
10563:302,654,616,84,58,899,8,518,650,354
10707:17,302,654,76,616,58,8,866,84,29
10820:38085,17,52547,66760,45368,96651,5245,64788,4032,48277
10908:17,518,84,302,616,654,58,1102,76,564
11034:17,654,58,29,84,8,76,518,564,1102
11135:17,302,616,654,58,8,518,15,84,564
11273:616,58,84,29,1102,650,76,138,301,101
11394:17,518,8,616,302,654,65,564,84,327
11439:17,245,5117,8,542,15,131,518,616,4268
11529:302,17,654,58,29,616,84,542,8,650
11586:17,302,616,654,58,8,76,84,518,542
11685:17,302,654,616,58,650,76,564,8,518
11788:17,76,901,564,654,302,616,2139,698,354
11844:23356,51436,79048,33681,36220,35313,59355,58,42373,2062
11892:17,302,616,76,654,58,508,564,542,8
11962:81,76,40,17,238,262,302,650,2139,564
12010:17,245,8,61,616,302,564,1744,508,654
12130:17,8,616,518,289,1196,1804,508,363,61
12263:17,8,616,302,654,84,58,542,15,61
12364:302,654,58,84,8,29,76,518,650,354
12453:302,654,1102,8,616,58,354,29,518,76
12532:93074,5282,17,302,654,76,616,58,8,866
12556:17,1102,302,8,654,518,616,58,354,29
12616:11644,17,398,9629,2447,24211,5598,70,236,238
12700:1913,76,17,245,1002,508,1744,564,710,302
12773:17,931,2194,873,500,616,245,542,564,508
12836:17,616,654,58,302,542,15,8,861,518
12928:17,84,302,654,518,616,58,2162,76,1102
12998:17,654,616,58,302,29,84,8,1550,322
13071:302,654,84,616,58,8,76,29,354,518
13152:17,654,58,84,616,76,8,650,1102,301
13269:17,302,654,76,616,58,8,866,84,29
13335:17,302,58,654,8,76,84,29,542,518
13425:17985,17,245,64753,910,3144,40373,76,2121,68014
13466:17,616,654,302,70,58,8,84,518,76
13533:17,302,654,616,8,29,84,518,650,542
13613:17,654,302,616,29,84,650,8,76,289
13700:302,654,616,8,58,1102,354,29,518,76
13784:54532,119649,41689,94676,84804,50159,19206,105092,43811,98329
13883:302,58,616,84,29,8,76,1102,354,518
13961:17,302,654,76,616,58,8,866,84,29
14057:17,302,616,654,58,76,8,29,84,564
14120:17,654,302,58,616,29,84,8,542,76
14219:81,226,70,17,508,76,564,302,616,654
14386:36187,58717,52219,94915,182,17,302,654,76,616
14508:17,302,654,76,616,58,8,866,84,29
14590:302,17,654,58,616,483,29,861,542,650
14676:654,58,616,84,29,8,76,650,518,1102
14752:17,302,654,76,616,58,8,866,84,29
14793:81,3137,403,3423,262,780,9790,14174,13596,5767
14881:17,76,302,616,654,58,226,8,508,84
14982:17,302,654,616,58,224,76,650,29,8
15068:168,719,1400,463,5480,574,135,8860,8733,5557
15135:17,302,616,518,654,84,58,15,564,61
15214:840,2548,8069,157,5111,197,3196,10541,27070,465
15302:17,302,84,616,8,354,518,654,1405,1102
15375:17,616,654,302,58,542,8,15,518,564
15434:17,302,616,654,564,58,650,8,84,70
15490:17,302,654,76,616,58,8,866,84,29
15587:226,81,17,76,70,508,698,564,302,616
15631:118705,34973,17,302,654,76,616,58,8,866
15737:17,70,76,302,616,654,81,58,8,354
15858:10039,2139,17,3568,5097,76,890,564,40,361
15935:17,616,542,654,518,58,302,15,8,564
16021:17,302,654,76,616,58,8,866,84,29
16113:17,654,302,616,29,650,8,84,76,542
16187:17,81,226,76,616,8,542,564,245,508
16277:17,616,654,302,76,29,8,542,650,84
16335:17,654,302,84,29,8,76,650,518,542
16465:37332,67812,23161,1592,17,58227,76076,33833,93721,26628
16531:17,302,654,76,616,58,8,866,84,29
16641:17,302,1102,8,654,616,518,58,354,76
16776:302,654,84,58,616,8,29,354,1102,76
16860:76,654,58,17,698,1970,190,564,2139,302
16945:650,568,17,302,1349,138,58,162,736,32
17020:302,17,58,616,654,650,8,29,861,564
17117:931,17,947,710,873,245,8,508,1382,564
17193:17,8,245,84,302,1382,616,654,873,518
17278:840,17,654,564,542,616,302,508,197,76
17418:40013,1351,30941,104003,1002,7869,20642,6455,6009,2770
17492:654,58,616,84,8,1102,650,76,354,518
17556:4583,827,44150,8586,3819,1205,61658,91863,8482,22878
17626:17,138,70,1462,302,616,654,1023,226,1535
17753:17,654,58,616,29,84,650,76,8,542
17867:37637,19934,26541,13108,19188,74067,45214,3410,50751,33307
17936:17,302,654,76,616,58,8,866,84,29
18068:26292,120409,103517,79803,17,302,654,76,616,58
18163:17,654,302,58,616,29,84,542,518,8
18209:19845,62468,22155,10100,81399,36128,3619,11434,2032,409
18322:189,4755,1527,3107,2880,10041,1712,3172,378,4825
18411:17,616,564,8,302,654,508,70,76,226
18561:654,17,302,616,15,542,518,58,238,8
18697:13897,3372,88520,3672,5545,43803,17567,52105,37480,5771
18823:17,4032,58,302,654,14026,8,301,224,616
18999:2302,518,6,409,616,101,194,564,787,6759
19046:9383,110825,25787,74069,53924,97380,17,302,654,76
19095:17,302,616,58,1023,15,650,6,84,1405
19165:17,947,84,302,8,654,1102,518,2950,542
19243:17,302,654,616,58,76,70,564,542,650
19308:302,654,84,616,58,8,29,354,650,518
19405:10333,12009,54903,17,302,654,76,616,58,8
19452:17,302,654,616,58,84,8,518,650,76
19517:302,654,58,616,84,8,29,518,76,354
19680:17,302,654,76,616,58,8,866,84,29
19774:17,616,70,58,76,564,138,226,1535,302
19893:17,302,616,654,58,76,650,8,29,518
20075:2935,1152,70,1119,138,654,780,238,736,698
20183:1592,12508,2123,669,2547,17,26722,86115,8725,1462
20304:17,302,654,76,616,58,8,866,84,29
20379:12332,76,25910,367,17527,70,17,8167,10048,698
20441:17,302,654,616,58,650,29,224,84,8
20512:8,1352,4755,17,616,564,1744,710,4568,245
20556:8322,17,24933,30815,13077,9674,6856,76,51232,947
20720:17,302,654,76,616,58,8,866,84,29
20809:17,76,698,226,885,508,81,866,564,361
20911:17,518,8,542,654,616,245,1119,508,1405
21028:302,654,616,84,58,8,518,76,29,1102
21139:7926,2215,20442,7622,8772,8392,5975,2543,8867,27443
21246:302,654,58,616,84,8,1102,650,354,76
21401:87548,92829,21537,108135,63665,91935,87,48943,76,8211
21542:168,245,17,76,3484,2139,1987,698,719,984
21633:17,302,616,1097,58,542,650,654,8359,8
21737:840,17,2548,787,157,119,4671,1131,1077,10541
21868:17,302,654,58,616,84,70,354,29,76
21944:15,101,17,616,654,61,2030,302,542,58
22012:5975,4671,10981,603,2510,911,2543,17316,76,8759
22102:17,302,654,76,616,58,8,866,84,29
22176:1410,827,441,1002,245,17,4444,508,76,70
22251:81,780,17,8511,5767,3137,16404,731,2241,16286
22346:302,654,84,58,616,8,29,1102,354,76
22400:81,654,17,5767,262,780,302,3137,140,731
22465:17,302,616,58,654,76,70,226,262,650
22515:88807,54999,205,1468,60966,1126,67375,6091,518,289
22580:1360,873,931,81,2121,70,1099,3323,1402,2937
22682:17,302,654,616,8,84,76,518,58,736
22759:17,302,616,654,58,564,650,8,84,70
22835:17,302,654,58,616,29,84,76,8,650
22888:17,58,616,29,84,8,650,76,1102,542
23000:17,245,76,131,61,1002,654,354,616,302
23113:17,302,654,76,616,58,8,866,84,29
23252:12968,4308,5486,11577,26513,2856,7940,40870,61753,2260
23399:17,302,654,76,616,58,8,866,84,29
23508:44026,802,2880,245,29749,52865,14983,69203,48759,19524
23631:4671,2543,2215,11855,203,8427,7622,862,311,1011
23735:77881,52460,3372,17646,25662,358,9289,2829,674,57773
23907:17,302,654,76,616,58,8,866,84,29
23979:17,302,654,76,616,58,8,866,84,29
24129:17,302,654,616,564,58,650,8,84,29
24185:17,302,616,654,58,8,650,518,76,84
24273:17,302,654,76,616,58,8,866,84,29
24418:508,17,518,245,656,616,226,76,1790,564
24591:17,302,654,76,616,58,8,866,84,29
24664:17,302,654,76,616,58,8,866,84,29
24748:17,302,616,654,58,76,8,84,542,29
24827:17,302,654,76,616,58,8,866,84,29
24943:18939,25366,36323,8960,44131,33502,36848,35177,5125,20567
25004:3306,12332,152,43524,5996,866,3223,238,2051,7505
25085:17,302,654,616,84,518,1102,76,650,564
25183:518,564,8,84,748,2076,17,542,103,554
25280:17,302,654,76,616,58,8,866,84,29
25430:17,302,654,76,616,58,8,866,84,29
25535:17,302,654,76,616,58,8,866,84,29
25693:17,70,1023,508,1382,226,302,518,616,8
25759:17,616,518,8,542,302,654,58,15,1190
25853:17,302,654,76,616,58,8,866,84,29
25940:17,302,616,58,518,654,542,8,76,861
26036:17,302,654,76,616,58,8,866,84,29
26167:8866,41804,7566,92045,35450,107543,82213,118351,98743,22187
26250:17,302,654,76,616,58,8,866,84,29
26349:17,302,654,76,616,58,8,866,84,29
26453:35793,39668,29532,69113,99712,17865,30977,44004,47327,10519
26569:17,654,616,302,58,15,29,8,518,650
26636:17,302,654,76,616,58,8,866,84,29
26736:302,58,616,84,29,8,1102,354,76,650
26842:17,76,2139,138,398,1462,891,654,224,236
26956:17,654,302,58,84,8,29,518,542,650
27089:17,84,302,616,654,58,1102,101,542,564
27173:302,654,616,58,84,8,29,1102,650,76
27293:17,302,654,76,616,58,8,866,84,29
27406:17,302,58,616,29,84,1102,354,8,76
27481:35784,2748,73611,83298,17,302,654,76,616,58
27551:76,29741,64165,18720,1696,19205,1473,67855,2689,121630
27616:17,302,654,76,616,58,8,866,84,29
27764:17,654,302,542,616,58,76,564,8,15
27902:17,361,302,654,354,29,84,58,76,616
28019:17,302,654,616,58,1102,29,76,542,354
28104:168,719,463,5480,1400,8860,135,5557,2642,1326
28204:17,302,654,76,616,58,8,866,84,29
28300:17,302,654,616,84,58,76,564,354,138
28414:17,302,654,76,616,58,8,866,84,29
28543:330,710,2302,873,1163,1109,9373,122359,45849,3323
28620:17,616,302,58,654,8,101,289,15,518
28801:302,654,84,58,616,8,29,1102,354,76
28900:873,226,1276,1360,616,8016,354,70,931,81
29029:17,302,58,616,654,650,29,76,15,32
29104:1617,12597,69,3440,1917,17,302,654,76,616
29252:17,15180,76,20416,347,14966,27364,358,42870,1176
29432:17,302,654,76,616,58,8,866,84,29
29557:17,2139,302,542,654,76,698,616,70,564
29668:17,302,654,76,616,58,8,866,84,29
29825:17,302,654,76,616,58,8,866,84,29
29914:17,302,654,76,616,58,8,866,84,29
30054:17,302,654,76,616,58,8,866,84,29
30189:17,302,654,76,616,58,8,866,84,29
30309:226,81,17,70,508,564,76,302,138,616
30417:17,616,302,58,654,542,15,32,518,61
30621:564,76,17,70,226,508,38234,5567,650,302
30738:1205,1410,17,508,8,70,76,245,1002,564
30887:17,5567,13557,73855,31714,4668,1728,3088,692,10984
30984:16405,114600,88637,17,302,654,76,616,58,8
31034:17,302,654,76,616,58,8,866,84,29
31225:124,20451,101,28325,13737,66,1023,14106,105,97
31345:8,6237,2121,7785,226,301,943,8363,268,86821
31475:302,654,84,58,616,8,29,1102,354,76
31578:654,901,76,58,15,302,616,226,17,564
31751:17,302,654,76,616,58,8,866,84,29
31947:17,302,654,76,616,58,8,866,84,29
32105:302,654,58,616,84,8,29,76,650,1102
32191:17,616,302,518,873,8,58,84,654,508
32329:76,2275,1451,834,5567,9662,1023,1709,366,1446
32477:8322,17,24933,16965,9674,13077,76,947,224,30815
32624:110752,17,302,654,76,616,58,8,866,84
32707:17,302,654,76,616,58,8,866,84,29
32843:245,17,94,15,616,508,61,103,8,354
32955:17,302,616,654,58,650,8,76,84,29
33108:168,1326,76,719,1528,984,1460,463,574,226
33232:273,616,58,302,11803,5702,1832,902,17,2655
33374:96177,54167,429,2345,25,33055,63121,92196,17,302
33527:17,302,654,76,616,58,8,866,84,29
33614:12893,5634,952,358,2233,2681,33202,932,1405,82
33737:17,616,302,654,58,224,8,650,76,518
33844:76,17,564,698,302,654,616,2139,58,8
33998:273,17,302,14721,518,58,616,29,11803,1832
34106:9354,8454,81,64,25114,731,14508,21963,11973,4444
34293:17,302,654,76,616,58,8,866,84,29
34403:18994,16745,37164,13695,19406,35426,39438,103141,53577,102624
34523:17,302,654,76,616,58,8,866,84,29
34632:302,17,564,650,224,6759,84,409,1475,1511
34741:50023,17,302,654,76,616,58,8,866,84
34895:17,302,654,76,616,58,8,866,84,29
35005:17,302,616,58,8,654,76,564,518,84
35167:13894,564,4755,2048,1744,17,245,9497,441,518
35255:17,302,654,76,616,58,8,866,84,29
35380:17,302,58,29,84,8,76,650,1102,542
35574:4719,58289,117771,327,1410,4364,1332,301,3855,16107
35746:17,302,654,76,616,58,8,866,84,29
35900:17,616,58,302,654,944,542,8,15,650
36064:17,302,654,76,616,58,8,866,84,29
36221:17,302,654,76,616,58,8,866,84,29
36342:17,17087,616,27883,3231,6243,4275,31887,322,8166
36470:2265,17,302,76,616,654,58,650,70,564
36607:49230,60026,226,2021,361,84,83166,866,21015,9054
36790:17,302,654,76,616,58,8,866,84,29
37054:17,302,654,76,616,58,8,866,84,29
37212:1604,13893,52477,39963,78787,616,17825,37503,5851,76
37358:11579,654,302,650,17,1102,285,58,1245,29
37515:302,654,84,58,616,8,29,1102,354,76
37676:68498,415,17,91460,22046,28581,121204,1871,302,122379
37849:17,302,654,76,616,58,8,866,84,29
37987:62,32256,385,3101,2408,7802,2450,6166,1410,104579
38108:17,1102,302,8,654,518,616,58,354,29
38445:17,302,654,76,616,58,8,866,84,29
38661:17,302,654,76,616,58,8,866,84,29
38766:17,302,654,76,616,58,8,866,84,29
38967:19029,5611,44935,20037,9782,94354,7614,22848,110617,5975
39083:36556,1885,285,30108,29,12872,28852,357,43077,18
39291:17,302,654,76,616,58,8,866,84,29
39432:76957,47452,68426,47267,17,302,654,76,616,58
39592:23398,1122,1406,33720,33683,9448,13878,36443,15937,16433
39730:17,302,654,76,616,58,8,866,84,29
39896:17,302,654,76,616,58,8,866,84,29
40043:17,361,302,654,29,354,84,58,76,616
40149:17,302,654,616,58,564,650,8,84,29
40234:17,616,654,542,302,58,650,1196,15,409
40368:17,302,654,76,616,58,8,866,84,29
40538:17,302,654,182,650,58,616,1245,76,29
40712:17,302,654,76,616,58,8,866,84,29
40905:17,302,654,76,616,58,8,866,84,29
41080:616,654,861,63358,29486,61,11666,11842,642,215
41184:17,302,654,76,616,58,8,866,84,29
41302:17,302,654,76,616,58,8,866,84,29
41464:51905,20248,46400,35229,1326,13366,53789,1966,30137,1451
41681:21756,105900,17,302,654,76,616,58,8,866
